freq_high\freq_low,1.09,3.28,8.74,17.49,34.33
4.43,30.030330,31.303701,31.225780,30.933030,29.508960
2.25,30.249691,30.518326,30.016907,29.223408,30.670807
1.13,29.160376,29.895987,29.213978,29.271454,29.049313
0.42,29.762090,29.947483,29.186047,29.401236,29.280700
0.14,29.639791,29.468670,,29.287470,29.369486
