freq_high\freq_low,1.09,3.28,8.74,17.49,34.33
4.43,0.431286,0.430561,0.428246,0.429344,0.431305
2.25,0.432960,0.431050,0.432233,0.432215,0.429503
1.13,0.434728,0.433892,0.433541,0.433873,0.432628
0.42,0.433511,0.434186,0.431217,0.434125,0.432139
0.14,0.435939,0.434138,,0.432829,0.433792
