freq_high\freq_low,1.09,3.28,8.74,17.49,34.33
4.43,0.271827,0.269221,0.265422,0.270392,0.273905
2.25,0.272993,0.271510,0.272277,0.273353,0.269259
1.13,0.275816,0.273586,0.274994,0.276188,0.274080
0.42,0.274451,0.274384,0.272421,0.275127,0.272501
0.14,0.277833,0.275892,,0.274440,0.276007
