freq_high\freq_low,1.09,3.28,8.74,17.49,34.34
4.41,0.394065,0.388212,0.397731,0.395460,0.397897
2.25,0.392754,0.400580,0.398123,0.397667,0.394444
1.12,0.401376,0.397064,0.398204,0.399538,0.394713
0.42,0.396723,0.394323,0.393424,0.390289,0.389396
0.14,0.396502,0.397776,0.398473,0.399650,0.390397
