freq_high\freq_low,22.74,68.23,181.94,363.89,714.49
95.56,34.128610,34.664318,36.209500,34.334557,36.805790
48.67,38.151527,33.898262,35.122627,37.056630,36.439236
24.34,37.149680,36.134243,36.407390,37.134610,41.767650
9.13,36.127540,41.452324,39.137207,36.579338,36.538070
3.04,36.927550,35.449276,37.342050,40.442818,37.417374
