freq_high\freq_low,22.74,68.23,181.94,363.89,714.49
95.56,0.158058,0.152668,0.148422,0.140470,0.154793
48.67,0.160949,0.149261,0.146266,0.146897,0.145915
24.34,0.148873,0.143420,0.155423,0.159920,0.150271
9.13,0.149701,0.152254,0.150396,0.153182,0.157686
3.04,0.145572,0.148814,0.158313,0.150533,0.147203
