freq_high\freq_low,1.09,3.28,8.74,17.49,34.33
4.43,25.702204,25.533022,25.578537,25.575818,25.768252
2.25,25.649487,25.609985,25.691026,25.800057,25.598021
1.13,25.808913,25.713911,25.825049,25.823135,25.820562
0.42,25.751206,25.728723,25.832486,25.799714,25.804397
0.14,25.766232,25.781279,25.638706,25.812525,25.788144
