freq_high\freq_low,1.09,3.28,8.74,17.49,34.33
4.43,0.394191,0.392066,0.389213,0.391638,0.394631
2.25,0.395014,0.392834,0.394835,0.395052,0.390989
1.13,0.397719,0.396545,0.396698,0.397291,0.395593
0.42,0.396498,0.397212,0.394190,0.396926,0.395193
0.14,0.399086,0.397752,0.393313,0.395303,0.396986
