dataset,freq_low,freq_high,CSI-M,CSI-24,CSI-32,CSI-pool-4x4,CSI-pool-16x16,HSS,MSE,MAE,RMSE,PSNR,SSIM,CRPS,LPIPS,source_file
meteonet,8.74,2.25,0.40798898254232396,0.3983958467021815,0.22099207088519984,0.49076569193813785,0.6143574735240362,0.5479782413272061,11.879977,1.1201704,3.2007694,29.703525665714096,0.8376089947546339,0.012446338621474179,0.15284678,Exps/gabor_exp_meteo/amplinet_latent_falfcl_only_2_3_13_2_AFNO2D_relu_convparallelwaveletafnogabor_expgabor_final_meteo_lr_latent_32_Meteonet_flow8.74_fhigh2.25/logs/log.log
meteonet,8.74,4.41,0.40697760500989455,0.396519139970397,0.21950788682299244,0.48442814053779215,0.6017929518659033,0.546506399921552,11.614537,1.1039941,3.1600647,29.830517777215846,0.8385690137098274,0.012266600785833123,0.152959,Exps/gabor_exp_meteo/amplinet_latent_falfcl_only_2_3_13_2_AFNO2D_relu_convparallelwaveletafnogabor_expgabor_final_meteo_lr_latent_32_Meteonet_flow8.74_fhigh4.41/logs/log.log
meteonet,17.49,0.14,0.40871651562176486,0.4004977736158796,0.22042445020581874,0.4904188758350641,0.6110306364032695,0.5489356470647572,11.883944,1.1102641,3.1937733,29.743728220777474,0.8390031270540261,0.012336267091109649,0.15255633,Exps/gabor_exp_meteo/amplinet_latent_falfcl_only_2_3_13_2_AFNO2D_relu_convparallelwaveletafnogabor_expgabor_final_meteo_lr_latent_32_Meteonet_flow17.49_fhigh0.14/logs/log.log
meteonet,17.49,0.42,0.4050392260664998,0.3941837393433526,0.21462869185605576,0.48450360208978827,0.6023691224457917,0.5439898712911098,11.601713,1.1070147,3.1614196,29.8160645010339,0.8385170264591899,0.012300162745762054,0.15277669,Exps/gabor_exp_meteo/amplinet_latent_falfcl_only_2_3_13_2_AFNO2D_relu_convparallelwaveletafnogabor_expgabor_final_meteo_lr_latent_32_Meteonet_flow17.49_fhigh0.42/logs/log.log
meteonet,17.49,1.12,0.40815484283046816,0.39929649156025976,0.2193129646705302,0.49237471118467924,0.6154015237911059,0.5481519568892551,11.926521,1.1178771,3.2059789,29.691853571544307,0.8385335586496012,0.012420856314398088,0.15247771,Exps/gabor_exp_meteo/amplinet_latent_falfcl_only_2_3_13_2_AFNO2D_relu_convparallelwaveletafnogabor_expgabor_final_meteo_lr_latent_32_Meteonet_flow17.49_fhigh1.12/logs/log.log
meteonet,17.49,2.25,0.40912832786714604,0.3999498960911319,0.221093911167972,0.49278236538614206,0.6158152255781332,0.5494055881409834,11.939186,1.1253164,3.2068381,29.691905664099494,0.837781249292451,0.012503518008181771,0.15383932,Exps/gabor_exp_meteo/amplinet_latent_falfcl_only_2_3_13_2_AFNO2D_relu_convparallelwaveletafnogabor_expgabor_final_meteo_lr_latent_32_Meteonet_flow17.49_fhigh2.25/logs/log.log
meteonet,17.49,4.41,0.4056381993875376,0.39525540771015905,0.21725005335430375,0.4806134011294343,0.5945927735095645,0.5447842443952301,11.590625,1.1042333,3.1526692,29.86271534946322,0.8386868122910258,0.012269259553808275,0.15275668,Exps/gabor_exp_meteo/amplinet_latent_falfcl_only_2_3_13_2_AFNO2D_relu_convparallelwaveletafnogabor_expgabor_final_meteo_lr_latent_32_Meteonet_flow17.49_fhigh4.41/logs/log.log
meteonet,34.34,0.14,0.40588648666258426,0.39667354536091015,0.21574264458208936,0.4860083831378159,0.6066877338202675,0.5451997261336963,11.731534,1.1070478,3.17463,29.791931236240686,0.8389131144190103,0.012300531032265038,0.15220037,Exps/gabor_exp_meteo/amplinet_latent_falfcl_only_2_3_13_2_AFNO2D_relu_convparallelwaveletafnogabor_expgabor_final_meteo_lr_latent_32_Meteonet_flow34.34_fhigh0.14/logs/log.log
meteonet,34.34,0.42,0.4053443629646904,0.39516877040055987,0.21839166848026154,0.4806447292433327,0.5959805009189355,0.5444837086519163,11.531192,1.0917952,3.143618,29.891985606998833,0.839230327423091,0.012131055438463604,0.15221187,Exps/gabor_exp_meteo/amplinet_latent_falfcl_only_2_3_13_2_AFNO2D_relu_convparallelwaveletafnogabor_expgabor_final_meteo_lr_latent_32_Meteonet_flow34.34_fhigh0.42/logs/log.log
meteonet,34.34,1.12,0.4057505574762334,0.39526781562327024,0.22083237208471534,0.48559073261128693,0.606838533288681,0.5453369330278355,11.605707,1.0969464,3.162873,29.808772485944367,0.8391426608658362,0.012188293741759136,0.15240383,Exps/gabor_exp_meteo/amplinet_latent_falfcl_only_2_3_13_2_AFNO2D_relu_convparallelwaveletafnogabor_expgabor_final_meteo_lr_latent_32_Meteonet_flow34.34_fhigh1.12/logs/log.log
meteonet,34.34,2.25,0.40830407600967045,0.39911611683515036,0.22000266304091812,0.4896264587247104,0.6101446054973652,0.5479764033747331,11.856066,1.118192,3.189875,29.75370414801219,0.8381561089391306,0.012424355188634478,0.15285185,Exps/gabor_exp_meteo/amplinet_latent_falfcl_only_2_3_13_2_AFNO2D_relu_convparallelwaveletafnogabor_expgabor_final_meteo_lr_latent_32_Meteonet_flow34.34_fhigh2.25/logs/log.log
meteonet,34.34,4.41,0.4070399586773624,0.39703666423528283,0.2210203117118254,0.4850915830735636,0.606042524566998,0.5466372116146937,11.742427,1.1046058,3.1696594,29.828504287484,0.8388176495498791,0.012273396675870773,0.15269236,Exps/gabor_exp_meteo/amplinet_latent_falfcl_only_2_3_13_2_AFNO2D_relu_convparallelwaveletafnogabor_expgabor_final_meteo_lr_latent_32_Meteonet_flow34.34_fhigh4.41/logs/log.log
