freq_high\freq_low,1.09,3.28,8.74,17.49,34.34
4.41,0.551779,0.547893,0.546506,0.544784,0.546637
2.25,0.542147,0.533589,0.547978,0.549406,0.547976
1.12,0.543454,0.542700,0.546079,0.548152,0.545337
0.42,0.537080,0.545999,0.547707,0.543990,0.544484
0.14,0.545670,0.542956,0.546154,0.548936,0.545200
