freq_high\freq_low,1.09,3.28,8.74,17.49,34.33
4.43,0.433449,0.432991,0.432966,0.431456,0.431253
2.25,0.433421,0.433818,0.433265,0.432574,0.432808
1.13,0.433921,0.435067,0.433516,0.433854,0.430396
0.42,0.432875,0.434029,0.433889,0.433016,0.431177
0.14,0.433755,0.434964,0.433319,0.434118,0.432591
