freq_high\freq_low,1.09,3.28,8.74,17.49,34.34
4.41,0.221789,0.210614,0.217510,0.216209,0.215880
2.25,0.210922,0.222893,0.222489,0.217081,0.216815
1.12,0.223238,0.217412,0.219554,0.220511,0.215262
0.42,0.220011,0.217773,0.215625,0.215632,0.216188
0.14,0.221617,0.220627,0.219607,0.223100,0.215495
