freq_high\freq_low,22.74,68.23,181.94,363.89,714.49
95.56,0.422814,0.424645,0.413303,0.422275,0.421195
48.67,0.433998,0.418404,0.416186,0.415264,0.420150
24.34,0.421128,0.417524,0.424203,0.421261,0.418897
9.13,0.421781,0.423508,,0.418866,0.423145
3.04,0.419577,0.425377,0.421357,0.422546,0.418679
