freq_high\freq_low,22.74,68.23,181.94,363.89,714.49
95.56,0.674447,0.665710,0.667471,0.665767,0.669906
48.67,0.666854,0.676949,0.674107,0.667291,0.677802
24.34,0.660994,0.674527,0.675030,0.670517,0.673413
9.13,0.657103,0.656400,,0.677030,0.674164
3.04,0.661155,0.661730,0.665906,0.676274,0.674375
