freq_high\freq_low,22.74,68.23,181.94,363.89,714.49
95.56,0.231143,0.230300,0.222532,0.225989,0.228897
48.67,0.240649,0.227510,0.223418,0.223072,0.227030
24.34,0.226245,0.225296,0.231139,0.232914,0.227041
9.13,0.226723,0.228644,,0.226074,0.229314
3.04,0.226806,0.231863,0.230251,0.231759,0.226736
