freq_high\freq_low,22.74,68.23,181.94,363.89,714.49
95.56,37.546745,37.023064,39.172430,37.050182,38.761925
48.67,37.957397,38.058826,37.894726,39.623264,37.313034
24.34,38.824226,37.811610,38.209187,38.788357,38.491634
9.13,38.850470,39.563946,,37.651417,38.293250
3.04,38.807564,38.125954,39.031975,38.000546,37.796700
