freq_high\freq_low,22.74,68.23,181.94,363.89,714.49
95.56,0.330450,0.326288,0.327747,0.327055,0.324907
48.67,0.328107,0.322858,0.322178,0.326300,0.324910
24.34,0.331598,0.324920,0.322632,0.326549,0.324998
9.13,0.325651,0.324473,0.326416,0.323453,0.319169
3.04,0.322829,0.325273,0.320415,0.322967,0.326048
