freq_high\freq_low,1.09,3.28,8.74,17.49,34.33
4.43,0.396498,0.391896,0.393593,0.396205,0.394631
2.25,0.393659,0.392834,0.264047,0.399086,
1.13,,0.398309,,0.273354,
0.42,0.396688,0.395048,0.395803,0.396951,0.397837
0.14,0.398635,0.397752,0.286489,0.279297,0.287458
