freq_high\freq_low,1.09,3.28,8.74,17.49,34.33
4.43,0.433511,0.430225,0.431029,0.432241,0.431305
2.25,0.431972,0.431050,0.303082,0.435939,
1.13,,0.433820,,0.314413,
0.42,0.433444,0.431683,0.433232,0.433743,0.434188
0.14,0.434542,0.434138,0.326630,0.322378,0.326684
