freq_high\freq_low,1.09,3.28,8.74,17.49,34.33
4.43,29.762090,30.960270,29.990515,29.200531,29.508960
2.25,30.730856,30.518326,42.396890,29.639791,
1.13,,28.775936,,43.950405,
0.42,29.730824,30.113000,29.994656,28.772562,28.812490
0.14,29.369330,29.468670,44.455986,48.563423,42.888195
