freq_high\freq_low,22.74,68.23,181.94,363.89,714.49
95.56,0.669739,0.659347,0.667490,0.673790,0.669929
48.67,0.675795,0.665316,0.669610,0.673024,0.676057
24.34,0.673106,0.668374,0.664008,0.665311,0.675765
9.13,0.668115,0.666364,0.669541,0.674657,0.673574
3.04,0.673830,0.660723,0.670379,0.661738,0.675121
