freq_high\freq_low,22.74,68.23,181.94,363.89,714.49
95.56,38.506104,38.757090,38.971107,38.409004,38.492740
48.67,37.803460,37.563150,38.647180,37.931450,37.999050
24.34,38.565426,38.479816,38.053432,37.479740,37.856655
9.13,37.233532,37.328438,38.551342,38.224052,37.128720
3.04,38.079475,38.542770,38.446210,39.865720,37.785580
