dataset,freq_low,freq_high,CSI-M,CSI-35,CSI-40,CSI-pool-4x4,CSI-pool-16x16,HSS,MSE,MAE,RMSE,PSNR,SSIM,CRPS,LPIPS,source_file
cikm,181.94,95.56,0.3277472964382314,0.2295956828007979,0.15207159296824846,0.35103524858962926,0.40704106121672257,0.4212764076854707,38.971107,3.127133,5.8571634,23.364891568553656,0.6674898787789936,0.03908915442387991,0.31789666,Exps/multiseed_cikm/amplinet_latent_falfcl_only_2_3_13_2_AFNO2D_relu_convparallelwaveletafnogabor_final_cikm_latent_32_freq_181.94_95.56_cikm_betas_43.1034_4.8193/logs/log.log
cikm,363.89,3.04,0.32296698327231127,0.22884209723807875,0.1503403120765569,0.34205424909955956,0.3921617622332588,0.4179128255123841,39.86572,3.185959,5.9294205,23.252248883931742,0.6617382105615978,0.03982450059307837,0.3140903,Exps/multiseed_cikm/amplinet_latent_falfcl_only_2_3_13_2_AFNO2D_relu_convparallelwaveletafnogabor_final_cikm_latent_32_freq_363.89_3.04_cikm_betas_43.1034_4.8193/logs/log.log
cikm,363.89,9.13,0.32345334254901353,0.22488271512697539,0.14966327917197914,0.344767082067311,0.3989159732830665,0.41767421468565286,38.224052,3.0266533,5.8028035,23.448920843336396,0.6746565269238575,0.03783319155226265,0.3107185,Exps/multiseed_cikm/amplinet_latent_falfcl_only_2_3_13_2_AFNO2D_relu_convparallelwaveletafnogabor_final_cikm_latent_32_freq_363.89_9.13_cikm_betas_43.1034_4.8193/logs/log.log
cikm,363.89,24.34,0.3265486172223469,0.22738903327218102,0.14787600235119955,0.3427212687869022,0.38791813575953954,0.42073075152987355,37.47974,3.157885,5.7476377,23.51938163493997,0.66531139899152,0.039473579856382765,0.36679214,Exps/multiseed_cikm/amplinet_latent_falfcl_only_2_3_13_2_AFNO2D_relu_convparallelwaveletafnogabor_final_cikm_latent_32_freq_363.89_24.34_cikm_betas_43.1034_4.8193/logs/log.log
cikm,363.89,48.67,0.326300393135705,0.23167944728433554,0.15760029314050467,0.34836379239146265,0.4001182143140499,0.42264904214732824,37.93145,3.0352263,5.792819,23.43855363128964,0.6730238289757774,0.037940329491073524,0.31220385,Exps/multiseed_cikm/amplinet_latent_falfcl_only_2_3_13_2_AFNO2D_relu_convparallelwaveletafnogabor_final_cikm_latent_32_freq_363.89_48.67_cikm_betas_43.1034_4.8193/logs/log.log
cikm,363.89,95.56,0.3270550133816399,0.22866373959871727,0.15356130823922215,0.3489420198574809,0.4031638041209341,0.42233267958262916,38.409004,3.0428858,5.8234086,23.40733607216286,0.6737900578955065,0.03803608897533754,0.30856362,Exps/multiseed_cikm/amplinet_latent_falfcl_only_2_3_13_2_AFNO2D_relu_convparallelwaveletafnogabor_final_cikm_latent_32_freq_363.89_95.56_cikm_betas_43.1034_4.8193/logs/log.log
cikm,714.49,3.04,0.3260482992980289,0.2293499268446563,0.15311227575749387,0.3458071117105092,0.3982789212599341,0.42124768459115297,37.78558,3.0220351,5.772643,23.48537669141257,0.6751209991815954,0.03777541762885886,0.31603944,Exps/multiseed_cikm/amplinet_latent_falfcl_only_2_3_13_2_AFNO2D_relu_convparallelwaveletafnogabor_final_cikm_latent_32_freq_714.49_3.04_cikm_betas_43.1034_4.8193/logs/log.log
cikm,714.49,9.13,0.3191690152476047,0.22279023764045425,0.14413879056145446,0.33911179332304353,0.3887895509315173,0.41335865282293927,37.12872,3.012718,5.7351093,23.519390595302234,0.6735738750785004,0.03765895539121373,0.31666988,Exps/multiseed_cikm/amplinet_latent_falfcl_only_2_3_13_2_AFNO2D_relu_convparallelwaveletafnogabor_final_cikm_latent_32_freq_714.49_9.13_cikm_betas_43.1034_4.8193/logs/log.log
cikm,714.49,24.34,0.3249982517477489,0.22350918357276206,0.15148620627864898,0.34765602880388574,0.40261882691712475,0.4184554005596923,37.856655,3.025504,5.781799,23.472726549166786,0.6757652220561243,0.037818799611061146,0.31528372,Exps/multiseed_cikm/amplinet_latent_falfcl_only_2_3_13_2_AFNO2D_relu_convparallelwaveletafnogabor_final_cikm_latent_32_freq_714.49_24.34_cikm_betas_43.1034_4.8193/logs/log.log
cikm,714.49,48.67,0.32491003605787033,0.22905857094489773,0.15225509259835263,0.3464868437951114,0.400365679095115,0.4196481216095019,37.99905,3.007957,5.7874575,23.46991220034062,0.676057153485367,0.03759946851698855,0.31152648,Exps/multiseed_cikm/amplinet_latent_falfcl_only_2_3_13_2_AFNO2D_relu_convparallelwaveletafnogabor_final_cikm_latent_32_freq_714.49_48.67_cikm_betas_43.1034_4.8193/logs/log.log
cikm,714.49,95.56,0.3249071655185402,0.23057065427557655,0.15539596689008775,0.34560265865381534,0.39852234883903853,0.4210807073390391,38.49274,3.0712342,5.8317432,23.390019752625694,0.6699289672062212,0.03839042505261987,0.3135022,Exps/multiseed_cikm/amplinet_latent_falfcl_only_2_3_13_2_AFNO2D_relu_convparallelwaveletafnogabor_final_cikm_latent_32_freq_714.49_95.56_cikm_betas_43.1034_4.8193/logs/log.log
