freq_high\freq_low,22.74,68.23,181.94,363.89,714.49
95.56,0.162947,0.146985,0.152072,0.153561,0.155396
48.67,0.150968,0.134945,0.149885,0.157600,0.152255
24.34,0.157310,0.153359,0.141703,0.147876,0.151486
9.13,0.141739,0.140505,0.155584,0.149663,0.144139
3.04,0.148247,0.144405,0.143475,0.150340,0.153112
