freq_high\freq_low,22.74,68.23,181.94,363.89,714.49
95.56,0.242383,0.224768,0.213396,0.230332,0.245278
48.67,0.235991,0.220859,0.220787,0.235904,0.225215
24.34,0.222580,0.210590,0.235205,0.229933,0.236630
9.13,0.228813,0.211009,0.241892,0.224978,0.235611
3.04,0.226042,0.194955,0.236279,0.228928,0.227411
